"region_iso";"country";"continent";"income";"number_of_scholars";"Kendall_internal_continent_in";"Kendall_internal_continent_out";"Kendall_internal_vs_international_continent_in";"Kendall_internal_vs_international_continent_out";"Kendall_internal_vs_international_income_in";"Kendall_internal_vs_international_income_out";"Kendall_international_continent_in";"Kendall_international_continent_out";"SE_Kendall_internal_continent_in.x";"SE_Kendall_internal_continent_in.y";"SE_Kendall_internal_continent_out";"SE_Kendall_internal_income_in";"SE_Kendall_international_continent_in";"SE_Kendall_international_continent_out.x";"SE_Kendall_international_continent_out.y";"SE_Kendall_international_income_out"
"315";"FR.76";"FR";"Europe";"High";6134.4;-0.0105263153091073;-0.294736832380295;0.536842048168182;0.421052604913712;0.536842048168182;0.421052604913712;-0.210526302456856;-0.48421049118042;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"316";"FR.84";"FR";"Europe";"High";9177;-0.347368389368057;-0.505263090133667;0.568421006202698;0.768420994281769;0.568421006202698;0.768420994281769;-0.326315760612488;-0.284210503101349;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"317";"FR.93";"FR";"Europe";"High";4498.6;-0.189473673701286;-0.0736842080950737;0.431578904390335;0.568421006202698;0.431578904390335;0.568421006202698;-0.389473646879196;-0.557894706726074;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"318";"GA.01";"GA";"Africa";NA;36.6;0.287914454936981;NA;NA;NA;NA;NA;0.265972495079041;NA;0.0320175415965489;NA;NA;NA;0.0267496683807168;NA;NA;NA
"319";"GB.ENG";"GB";"Europe";"High";102049.8;-0.547368347644806;-0.736842036247253;0.389473646879196;0.221052616834641;0.389473646879196;0.221052616834641;0.147368416190147;-0.168421044945717;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"320";"GB.NIR";"GB";"Europe";"High";2704.1;-0.231578931212425;0.168421044945717;0.0526315756142139;0.210526302456856;0.0526315756142139;0.210526302456856;0.284210503101349;0.58947366476059;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"321";"GB.SCT";"GB";"Europe";"High";14245;-0.557894706726074;-0.389473646879196;0.326315760612488;-0.0210526306182146;0.326315760612488;-0.0210526306182146;0.252631545066833;-0.0315789431333542;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"322";"GB.WLS";"GB";"Europe";"High";4967.1;-0.673684179782867;-0.199999988079071;0.694736778736115;0.294736832380295;0.694736778736115;0.294736832380295;-0.0736842080950737;-0.126315772533417;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"323";"GE.51";"GE";"Asia";"Upper-middle";524.5;0.280975729227066;0.306886911392212;-0.0393444746732712;0.430829465389252;-0.0393444746732712;0.430829465389252;0.189473673701286;-0.378947347402573;0.0306042885274653;0.0335397334910847;0.0335397334910847;0.0335397334910847;0.0263157852468733;0.0263157852468733;0.0306042885274653;0.0306042885274653
"324";"GH.01";"GH";"Africa";"Lower-middle";477.6;0.121372453868389;0.558588206768036;-0.273594200611115;-0.0846560746431351;-0.273594200611115;-0.0846560746431351;-0.448550373315811;-0.494736790657043;0.0264271780814859;0.0287416050417601;0.0287416050417601;0.0287416050417601;0.0264271780814859;0.0263157852468733;0.0265391533257835;0.0265391533257835
"325";"GH.02";"GH";"Africa";"Lower-middle";234.2;0.547188401222229;0.486805617809296;-0.146628201007843;-0.284993976354599;-0.146628201007843;-0.284993976354599;-0.336842089891434;-0.378947347402573;0.0287416050417601;0.029480563907354;0.029480563907354;0.029480563907354;0.0263157852468733;0.0263157852468733;0.0287416050417601;0.0287416050417601
"326";"GH.03";"GH";"Africa";"Lower-middle";28.4;0.2386234998703;0.217821344733238;0.119047626852989;-0.297445267438889;0.119047626852989;-0.297445267438889;-0.642626404762268;-0.0866840034723282;0.033028323382143;0.0356191888272587;0.0346163137133314;0.0356191888272587;0.0299277622657621;0.0306048318989084;0.0332026156300493;0.0332026156300493
"327";"GH.04";"GH";"Africa";"Lower-middle";75;0.187073722481728;0.416958004236221;0.169711053371429;-0.250186204910278;0.169711053371429;-0.250186204910278;-0.0589916184544563;0.23581562936306;0.0293233045963022;0.0330315012483917;0.0312959790095804;0.0330315012483917;0.0270443840755703;0.0277192942465781;0.0301559886237346;0.0301559886237346
"328";"GH.05";"GH";"Africa";"Lower-middle";184.1;0.0121045494452119;NA;NA;NA;NA;NA;-0.714285671710968;NA;0.0445909603295002;NA;NA;NA;0.040293032308327;NA;NA;NA
"329";"GH.06";"GH";"Africa";"Lower-middle";43.7;0.0852028653025627;0.325120478868484;0.260753840208054;-0.132124543190002;0.260753840208054;-0.132124543190002;-0.0604563541710377;0.391226410865784;0.0328695315943667;0.0394692449995092;0.0344798681817143;0.0394692449995092;0.0292153990185546;0.0317900051888868;0.0344292305587247;0.0344292305587247
"330";"GH.08";"GH";"Africa";"Lower-middle";31;0.199999988079071;NA;NA;NA;NA;NA;-0.55205237865448;NA;0.125925912739319;NA;NA;NA;0.130158713708039;NA;NA;NA
"331";"GH.10";"GH";"Africa";"Lower-middle";17.5;-0.123952284455299;NA;NA;NA;NA;NA;-0.0671660453081131;NA;0.0327662589638875;NA;NA;NA;0.0283416863130612;NA;NA;NA
"332";"GR.ESYE11";"GR";"Europe";"High";500.2;-0.252631545066833;0.105263151228428;-0.0421052612364292;0.221052616834641;-0.0421052612364292;0.221052616834641;-0.694736778736115;0.452631533145905;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"333";"GR.ESYE12";"GR";"Europe";"High";2800.6;0.48421049118042;-0.189473673701286;-0.178947359323502;-0.399999976158142;-0.178947359323502;-0.399999976158142;-0.62105256319046;0.46315786242485;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"334";"GR.ESYE13";"GR";"Europe";"High";50.1;-0.611148834228516;NA;NA;NA;NA;NA;-0.436382651329041;NA;0.0409515551590175;NA;NA;NA;0.0438169418775907;NA;NA;NA
"335";"GR.ESYE14";"GR";"Europe";"High";593.3;-0.757894694805145;-0.0736842080950737;0.178947359323502;0.599999964237213;0.178947359323502;0.599999964237213;-0.799999952316284;0.347368389368057;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"336";"GR.ESYE21";"GR";"Europe";"High";834.1;0;0.199999988079071;0.178947359323502;0.168421044945717;0.178947359323502;0.168421044945717;-0.62105256319046;0.284210503101349;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"337";"GR.ESYE22";"GR";"Europe";"High";31.1;-0.243544101715088;NA;NA;NA;NA;NA;0.051449578255415;NA;0.0320443020063853;NA;NA;NA;0.0365686307598701;NA;NA;NA
"338";"GR.ESYE23";"GR";"Europe";"High";1254.4;0.305263131856918;0.0842105224728584;-0.0631578862667084;-0.199999988079071;-0.0631578862667084;-0.199999988079071;-0.578947305679321;0.536842048168182;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"339";"GR.ESYE24";"GR";"Europe";"High";9.6;0.360485792160034;NA;NA;NA;NA;NA;-0.182017832994461;NA;0.0320389590130883;NA;NA;NA;0.0363859429571079;NA;NA;NA
"340";"GR.ESYE25";"GR";"Europe";"High";71.9;-0.819193840026855;0.481325477361679;0.629752814769745;0.0153960073366761;0.629752814769745;0.0153960073366761;0.0383482500910759;0.519750595092773;0.0320443020063853;0.0359462884673107;0.03284314092651;0.0359462884673107;0.0336274519925675;0.0348465491575517;0.0338220785741635;0.0338220785741635
"341";"GR.ESYE31";"GR";"Europe";"High";6355.1;0.252631545066833;0.0315789431333542;-0.0842105224728584;-0.126315772533417;-0.0842105224728584;-0.126315772533417;-0.72631573677063;0.568421006202698;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"342";"GR.ESYE41";"GR";"Europe";"High";201.8;-0.378947347402573;0.115789465606213;0.205480471253395;0.364117354154587;0.205480471253395;0.364117354154587;-0.511875152587891;0.227109998464584;0.0263157852468733;0.0272904481217912;0.0263157852468733;0.0272904481217912;0.0264271780814859;0.0272904481217912;0.0264271780814859;0.0264271780814859
"343";"GR.ESYE43";"GR";"Europe";"High";1195.3;-0.0105263153091073;-0.252631545066833;0.0421052612364292;0.0421052612364292;0.0421052612364292;0.0421052612364292;-0.610526263713837;0.452631533145905;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"344";"HK.HCW";"HK";"Asia";"High";9121.5;0.343009114265442;0.691295266151428;-0.501321017742157;-0.37467148900032;-0.501321017742157;-0.37467148900032;-0.336842089891434;-0.663157820701599;0.0264271780814859;0.0264271780814859;0.0264271780814859;0.0264271780814859;0.0263157852468733;0.0263157852468733;0.0264271780814859;0.0264271780814859
"345";"HK.NST";"HK";"Asia";"High";33;0.117027893662453;NA;NA;NA;NA;NA;0.0604563541710377;NA;0.0267496683807168;NA;NA;NA;0.0301169592210427;NA;NA;NA
"346";"HK.NTP";"HK";"Asia";"High";138.2;0.248021960258484;0.216295227408409;0.150000005960464;-0.0474935695528984;0.150000005960464;-0.0474935695528984;-0.221052616834641;0.0540738068521023;0.0264271780814859;0.028310230396412;0.0272904481217912;0.028310230396412;0.0263157852468733;0.0272904481217912;0.0264271780814859;0.0264271780814859
"347";"HR.03";"HR";"Europe";"High";32.5;-0.0184271149337292;0.451996773481369;0.572981297969818;0.0876260697841644;0.572981297969818;0.0876260697841644;0.0128347612917423;0.526201367378235;0.0297176656585852;0.0433586828358853;0.0344798681817143;0.0433586828358853;0.0309145385043737;0.0347910831298035;0.0329312707548322;0.0329312707548322
"348";"HR.04";"HR";"Europe";"High";15.4;0.49957537651062;NA;NA;NA;NA;NA;-0.255151033401489;NA;0.0344798681817143;NA;NA;NA;0.0303241520934602;NA;NA;NA
"349";"HR.06";"HR";"Europe";"High";11.2;0.544435739517212;NA;NA;NA;NA;NA;0.494913429021835;NA;0.0521367543543865;NA;NA;NA;0.0504573430926525;NA;NA;NA
"350";"HR.10";"HR";"Europe";"High";317.2;-0.284210503101349;-0.0421052612364292;-0.313628077507019;-0.179896697402;-0.313628077507019;-0.179896697402;0.211643174290657;0.291998565196991;0.0263157852468733;0.0272904481217912;0.0263157852468733;0.0272904481217912;0.026539752024359;0.0272904481217912;0.026539752024359;0.026539752024359
"351";"HR.12";"HR";"Europe";"High";62.7;-0.481345355510712;0.148196861147881;0.224672853946686;0.252033352851868;0.224672853946686;0.252033352851868;0.0369394421577454;0.510667204856873;0.0269260093453922;0.0292254795612127;0.0287416050417601;0.0292254795612127;0.0264271780814859;0.0267496683807168;0.0270406269149351;0.0270406269149351
"352";"HR.15";"HR";"Europe";"High";395.9;-0.0105263153091073;0.0210526306182146;0.0421052612364292;0.0526315756142139;0.0421052612364292;0.0526315756142139;-0.431578904390335;0.0526315756142139;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"353";"HR.19";"HR";"Europe";"High";50.8;-0.0540738068521023;0.459468305110931;0.452267050743103;-0.0990375131368637;0.452267050743103;-0.0990375131368637;0.295212864875793;0.430187344551086;0.0272904481217912;0.0377321012292281;0.0301169592210427;0.0377321012292281;0.0299455510612892;0.0327662589638875;0.0310882558024346;0.0310882558024346
"354";"HR.21";"HR";"Europe";"High";2642.9;0.599999964237213;0.568421006202698;-0.0947368368506432;-0.378947347402573;-0.0947368368506432;-0.378947347402573;-0.547368347644806;-0.231578931212425;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"355";"HU.02";"HU";"Europe";"High";520;-0.442105233669281;0.279684334993362;-0.0474935695528984;0.421052604913712;-0.0474935695528984;0.421052604913712;-0.747368335723877;-0.442105233669281;0.0263157852468733;0.0264271780814859;0.0264271780814859;0.0264271780814859;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"356";"HU.04";"HU";"Europe";"High";10.3;-0.156359255313873;NA;NA;NA;NA;NA;0.0474935658276081;NA;0.0312959790095804;NA;NA;NA;0.0338763548548012;NA;NA;NA
"357";"HU.05";"HU";"Europe";"High";4220.8;0.378947347402573;-0.58947366476059;0.284210503101349;-0.0421052612364292;0.284210503101349;-0.0421052612364292;-0.389473646879196;-0.294736832380295;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"358";"HU.06";"HU";"Europe";"High";1258.2;-0.336842089891434;-0.231578931212425;0.168421044945717;0.378947347402573;0.168421044945717;0.378947347402573;-0.663157820701599;-0.515789449214935;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"359";"HU.08";"HU";"Europe";"High";46.3;-0.0736842080950737;0;0.477054268121719;0.0341992750763893;0.477054268121719;0.0341992750763893;0.0341992750763893;0.293463557958603;0.0263157852468733;0.0308738725652868;0.026539752024359;0.0308738725652868;0.0287416050417601;0.0306042885274653;0.0287416050417601;0.0287416050417601
"360";"HU.09";"HU";"Europe";"High";113.5;-0.253971815109253;0.455844342708588;0.151472881436348;0.0906669944524765;0.151472881436348;0.0906669944524765;-0.238734349608421;0.0514579825103283;0.026539752024359;0.0297050359972409;0.0270443840755703;0.0297050359972409;0.0266347675802394;0.0288874342595522;0.0268621263994323;0.0268621263994323
"361";"HU.10";"HU";"Europe";"High";938;-0.58947366476059;-0.294736832380295;0.231578931212425;0.452631533145905;0.231578931212425;0.452631533145905;-0.526315748691559;-0.536842048168182;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"362";"HU.16";"HU";"Europe";"High";399.4;-0.24210524559021;0.368421018123627;-0.0631578862667084;-0.0210526306182146;-0.0631578862667084;-0.0210526306182146;-0.147368416190147;-0.421052604913712;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"363";"HU.17";"HU";"Europe";"High";15.4;-0.0105821583420038;NA;NA;NA;NA;NA;0.0439704991877079;NA;0.026539752024359;NA;NA;NA;0.0330469003901181;NA;NA;NA
"364";"HU.23";"HU";"Europe";"High";238.7;-0.389473646879196;-0.189473673701286;0.224627837538719;0.258576095104218;0.224627837538719;0.258576095104218;0.0263853147625923;0.0748759433627129;0.0263157852468733;0.0269260093453922;0.0263157852468733;0.0269260093453922;0.0264271780814859;0.0269260093453922;0.0264271780814859;0.0264271780814859
"365";"ID.01";"ID";"Asia";"Lower-middle";59.1;0.401313632726669;NA;NA;NA;NA;NA;0.021629523485899;NA;0.0335397334910847;NA;NA;NA;0.0272904481217912;NA;NA;NA
"366";"ID.02";"ID";"Asia";"Lower-middle";63;0.312718510627747;NA;NA;NA;NA;NA;-0.224627837538719;NA;0.0312959790095804;NA;NA;NA;0.0269260093453922;NA;NA;NA
"367";"ID.04";"ID";"Asia";"Lower-middle";346.4;0.237467840313911;-0.0531944967806339;-0.148944601416588;0.110818326473236;-0.148944601416588;0.110818326473236;-0.473684161901474;-0.642105221748352;0.0264271780814859;0.0267496683807168;0.0267496683807168;0.0267496683807168;0.0263157852468733;0.0263157852468733;0.0264271780814859;0.0264271780814859
"368";"ID.07";"ID";"Asia";"Lower-middle";279;0.239965215325356;0.521197497844696;0.0669349506497383;0.217642858624458;0.0669349506497383;0.217642858624458;-0.378947347402573;-0.0865180939435959;0.0282051261834571;0.032501209955819;0.0312959790095804;0.032501209955819;0.0263157852468733;0.0272904481217912;0.0282051261834571;0.0282051261834571
"369";"ID.08";"ID";"Asia";"Lower-middle";481.6;0.0432590469717979;0.478789865970612;-0.102597832679749;-0.021629523485899;-0.102597832679749;-0.021629523485899;-0.315789461135864;-0.315789461135864;0.0272904481217912;0.0287416050417601;0.0287416050417601;0.0287416050417601;0.0263157852468733;0.0263157852468733;0.0272904481217912;0.0272904481217912
"370";"ID.10";"ID";"Asia";"Lower-middle";830.4;0.41096094250679;0.674542367458344;-0.466147184371948;-0.118962377309799;-0.466147184371948;-0.118962377309799;-0.0315789431333542;-0.452631533145905;0.0272904481217912;0.0277192942465781;0.0277192942465781;0.0277192942465781;0.0263157852468733;0.0263157852468733;0.0272904481217912;0.0272904481217912
"371";"ID.11";"ID";"Asia";"Lower-middle";10.9;0.335830271244049;NA;NA;NA;NA;NA;0.0341992825269699;NA;0.0336582220107082;NA;NA;NA;0.0323274901894908;NA;NA;NA
"372";"ID.12";"ID";"Asia";"Lower-middle";22.4;0.515078723430634;NA;NA;NA;NA;NA;0.399396896362305;NA;0.0468050405838732;NA;NA;NA;0.0473827229468876;NA;NA;NA
"373";"ID.14";"ID";"Asia";"Lower-middle";19.4;0.446473896503448;NA;NA;NA;NA;NA;0.377964496612549;NA;0.0347910831298035;NA;NA;NA;0.0317900051888868;NA;NA;NA
"374";"ID.15";"ID";"Asia";"Lower-middle";32.7;0.438726782798767;NA;NA;NA;NA;NA;-0.155523359775543;NA;0.0320175415965489;NA;NA;NA;0.0270443840755703;NA;NA;NA
"375";"ID.17";"ID";"Asia";"Lower-middle";22.6;0.605178773403168;NA;NA;NA;NA;NA;0;NA;0.0327662589638875;NA;NA;NA;0.0278483553418171;NA;NA;NA
"376";"ID.22";"ID";"Asia";"Lower-middle";26;0.310330748558044;NA;NA;NA;NA;NA;-0.172676801681519;NA;0.0354808548629708;NA;NA;NA;0.0318528060324798;NA;NA;NA
"377";"ID.24";"ID";"Asia";"Lower-middle";97;0.231024503707886;0.605178773403168;0.397122293710709;-0.164967179298401;0.397122293710709;-0.164967179298401;-0.192538142204285;0.325748443603516;0.0306042885274653;0.0392723749224065;0.0327662589638875;0.0392723749224065;0.0269832175817817;0.0312959790095804;0.0314076761457651;0.0314076761457651
