"region_iso";"country";"continent";"income";"number_of_scholars";"internal_continent_in";"internal_continent_in_transformed";"internal_continent_out";"internal_continent_out_transformed";"internal_income_in";"internal_income_in_transformed";"internal_income_out";"internal_income_out_transformed";"international_continent_in";"international_continent_in_transformed";"international_continent_out";"international_continent_out_transformed";"international_income_in";"international_income_in_transformed";"international_income_out";"international_income_out_transformed";"SE_internal_continent_in";"SE_internal_continent_out";"SE_internal_income_in";"SE_internal_income_out";"SE_international_continent_in";"SE_international_continent_out";"SE_international_income_in";"SE_international_income_out"
"54";"BF.03";"BF";"Africa";"Low";259.8;0.0193518811446002;1.95403425275897;0.0290103579721745;2.94352572816585;0.0193518811446002;1.95403425275897;0.0290103579721745;2.94352572816585;-0.0413194365162179;-4.04774255605176;-0.0132783604486533;-1.31905919240635;-0.0413194365162179;-4.04774255605176;-0.0132783604486533;-1.31905919240635;0.000449852503003374;0.000568416507242423;0.000449852503003374;0.000568416507242423;0.000328131997393684;0.000381906173977623;0.000328131997393684;0.000381906173977623
"55";"BF.09";"BF";"Africa";"Low";97.2;0.0310332343796093;3.15197852369768;0.0258396034707652;2.61763401491504;0.0310332343796093;3.15197852369768;0.0258396034707652;2.61763401491504;-0.0362065794369102;-3.55589607838999;-0.0267215130760782;-2.6367652349643;-0.0362065794369102;-3.55589607838999;-0.0267215130760782;-2.6367652349643;0.000309005772741105;0.000710367011077488;0.000309005772741105;0.000710367011077488;0.000394521911428026;0.000583134315762289;0.000394521911428026;0.000583134315762289
"56";"BG.42";"BG";"Europe";"Upper-middle";2057.4;0.0196957022548793;1.98909422884777;0.0177320698369041;1.78902163594228;0.0196957022548793;1.98909422884777;0.0177320698369041;1.78902163594228;-0.0151039420993402;-1.49904496786541;-0.046401341738294;-4.53412591040405;-0.0151039420993402;-1.49904496786541;-0.046401341738294;-4.53412591040405;0.000182685681428227;0.00024187400898195;0.000182685681428227;0.00024187400898195;3.24082820765298e-05;6.78359232938035e-05;3.24082820765298e-05;6.78359232938035e-05
"57";"BG.50";"BG";"Europe";"Upper-middle";50.5;0.0205156759744379;2.07275690170594;-0.0418445707703027;-4.09811714532352;0.0205156759744379;2.07275690170594;-0.0418445707703027;-4.09811714532352;0.033138167164063;3.36933518540079;0.0468215810083784;4.79350208893174;0.033138167164063;3.36933518540079;0.0468215810083784;4.79350208893174;0.000715124792725065;0.00152181378568248;0.000715124792725065;0.00152181378568248;0.00263361823500241;0.00368729945688961;0.00263361823500241;0.00368729945688961
"58";"BG.51";"BG";"Europe";"Upper-middle";316.3;0.0108402453618;1.08992137060357;3.59336760601666e-05;0.00359343216824737;0.0108402453618;1.08992137060357;3.59336760601666e-05;0.00359343216824737;-0.027379386761808;-2.70079688039706;-0.0342425364769289;-3.36628957834528;-0.027379386761808;-2.70079688039706;-0.0342425364769289;-3.36628957834528;0.000155423646065396;0.000691968267534399;0.000155423646065396;0.000691968267534399;0.000553307630199744;0.000635083880891442;0.000553307630199744;0.000635083880891442
"59";"BG.59";"BG";"Europe";"Upper-middle";66.3;-0.146235703457985;-13.6045957771504;-0.146888856391473;-13.6610067643521;-0.146235703457985;-13.6045957771504;-0.146888856391473;-13.6610067643521;0.0397159393075388;4.05151627509333;0.00533766482638296;0.535193553874413;0.0397159393075388;4.05151627509333;0.00533766482638296;0.535193553874413;0.000779016627259662;0.00420133479949762;0.000779016627259662;0.00420133479949762;0.00199956413518286;0.00213388470782262;0.00199956413518286;0.00213388470782262
"60";"BG.61";"BG";"Europe";"Upper-middle";95.6;0.00620328350472193;0.622256371409291;0.0426845296411794;4.36086153300328;0.00620328350472193;0.622256371409291;0.0426845296411794;4.36086153300328;-0.0151772997577279;-1.50627050224814;-0.0692101208475897;-6.68694107127911;-0.0151772997577279;-1.50627050224814;-0.0692101208475897;-6.68694107127911;0.00055338484935603;0.00137793063542344;0.00055338484935603;0.00137793063542344;0.000667631598073995;0.00147082444948436;0.000667631598073995;0.00147082444948436
"61";"BH.16";"BH";"Asia";"High";65.8;0.0963748309938907;10.1171739945007;NA;NA;0.0963748309938907;10.1171739945007;NA;NA;-0.0183686262406319;-1.82009512483257;NA;NA;-0.0183686262406319;-1.82009512483257;NA;NA;0.00523859887754539;NA;0.00523859887754539;NA;0.000670526779048085;NA;0.000670526779048085;NA
"62";"BJ.10";"BJ";"Africa";"Lower-middle";8.8;-0.112342398021923;-10.6261809083636;NA;NA;-0.112342398021923;-10.6261809083636;NA;NA;-0.122713797303439;-11.5483222575133;NA;NA;-0.122713797303439;-11.5483222575133;NA;NA;0.0168439610604192;NA;0.0168439610604192;NA;0.0197878020645913;NA;0.0197878020645913;NA
"63";"BJ.14";"BJ";"Africa";"Lower-middle";251.2;-0.0230548106972751;-2.2791079196954;0.115432399411081;12.2358639878688;-0.0230548106972751;-2.2791079196954;0.115432399411081;12.2358639878688;-0.0520478471760591;-5.07165547758834;-0.0309884014916063;-3.05131823881925;-0.0520478471760591;-5.07165547758834;-0.0309884014916063;-3.05131823881925;0.00154380055442019;0.00236626460678249;0.00154380055442019;0.00236626460678249;0.000198228747337117;0.000108799328262947;0.000198228747337117;0.000108799328262947
"64";"BJ.16";"BJ";"Africa";"Lower-middle";9.6;-0.0376086102381027;-3.69101893734225;NA;NA;-0.0376086102381027;-3.69101893734225;NA;NA;-0.0943486932918633;-9.00345919192763;NA;NA;-0.0943486932918633;-9.00345919192763;NA;NA;0.00110692620322378;NA;0.00110692620322378;NA;0.00358469600988283;NA;0.00358469600988283;NA
"65";"BR.01";"BR";"South America";"Upper-middle";62.5;-0.0573671700127233;-5.57526935855699;NA;NA;-0.0573671700127233;-5.57526935855699;NA;NA;-0.0255290711740848;-2.52059598534162;NA;NA;-0.0255290711740848;-2.52059598534162;NA;NA;0.00133910215176227;NA;0.00133910215176227;NA;0.00562595718822568;NA;0.00562595718822568;NA
"66";"BR.02";"BR";"South America";"Upper-middle";296.6;-0.0177159893212611;-1.75599838049492;-0.000525667003176853;-0.052552886448376;-0.0177159893212611;-1.75599838049492;-0.000525667003176853;-0.052552886448376;-0.0654813466437737;-6.33834823617669;-0.0674916993207177;-6.52645204767454;-0.0654813466437737;-6.33834823617669;-0.0674916993207177;-6.52645204767454;0.000152237969137304;0.000408145531709832;0.000152237969137304;0.000408145531709832;0.000581940484312279;0.00135436181235935;0.000581940484312279;0.00135436181235935
"67";"BR.04";"BR";"South America";"Upper-middle";567;-0.00327233645290663;-0.326698819533267;0.0265287294288473;2.68837486214921;-0.00327233645290663;-0.326698819533267;0.0265287294288473;2.68837486214921;-0.0791336188072602;-7.60835364189479;-0.0580181177127037;-5.63671491869657;-0.0791336188072602;-7.60835364189479;-0.0580181177127037;-5.63671491869657;0.000122352779943116;0.000203116159416677;0.000122352779943116;0.000203116159416677;0.000195020767350652;0.000424886373366656;0.000195020767350652;0.000424886373366656
"68";"BR.05";"BR";"South America";"Upper-middle";1666.7;-0.0247821715129021;-2.44776145485367;0.00309698554501092;0.31017861592757;-0.0247821715129021;-2.44776145485367;0.00309698554501092;0.31017861592757;-0.0896991271198033;-8.57937962500314;-0.0699899570478838;-6.75968160605438;-0.0896991271198033;-8.57937962500314;-0.0699899570478838;-6.75968160605438;6.2592714240941e-05;8.51130716415059e-05;6.2592714240941e-05;8.51130716415059e-05;0.00010998185924671;0.000231648634884678;0.00010998185924671;0.000231648634884678
"69";"BR.06";"BR";"South America";"Upper-middle";1636.5;-0.00595416248759602;-0.593647159103727;0.00306808861226702;0.307280001323318;-0.00595416248759602;-0.593647159103727;0.00306808861226702;0.307280001323318;-0.0621401875642237;-6.02488638663482;-0.0539873154856598;-5.25558757058406;-0.0621401875642237;-6.02488638663482;-0.0539873154856598;-5.25558757058406;6.84909242094217e-05;6.32282506267985e-05;6.84909242094217e-05;6.32282506267985e-05;0.000177784119245455;0.000382880689902706;0.000177784119245455;0.000382880689902706
"70";"BR.07";"BR";"South America";"Upper-middle";2720.5;-0.00689968874032079;-0.687594053775575;-0.00353374599275773;-0.352750966042126;-0.00689968874032079;-0.687594053775575;-0.00353374599275773;-0.352750966042126;-0.0654775757636483;-6.33799504864964;-0.0355119724254963;-3.48888205608603;-0.0654775757636483;-6.33799504864964;-0.0355119724254963;-3.48888205608603;8.39217667020102e-05;5.67247124908108e-05;8.39217667020102e-05;5.67247124908108e-05;7.52186987314154e-05;0.000132975132991502;7.52186987314154e-05;0.000132975132991502
"71";"BR.08";"BR";"South America";"Upper-middle";706;-0.0127401969953706;-1.26593842398214;0.00412693479050918;0.413546231269901;-0.0127401969953706;-1.26593842398214;0.00412693479050918;0.413546231269901;-0.107897302384024;-10.2280214621666;-0.0735256528553921;-7.0887688897953;-0.107897302384024;-10.2280214621666;-0.0735256528553921;-7.0887688897953;0.000148723362652359;0.000105395972513185;0.000148723362652359;0.000105395972513185;0.000197373563787533;0.000413169314219327;0.000197373563787533;0.000413169314219327
"72";"BR.11";"BR";"South America";"Upper-middle";172.6;-0.04091184009537;-4.00862478775572;NA;NA;-0.04091184009537;-4.00862478775572;NA;NA;-0.119222815312263;-11.2389994373695;NA;NA;-0.119222815312263;-11.2389994373695;NA;NA;0.000217930790053912;NA;0.000217930790053912;NA;0.00434147633771231;NA;0.00434147633771231;NA
"73";"BR.13";"BR";"South America";"Upper-middle";323.2;-0.0189835267058698;-1.88044743678335;-0.0316125589450951;-3.11181060080324;-0.0189835267058698;-1.88044743678335;-0.0316125589450951;-3.11181060080324;-0.0812387603626412;-7.80264655721562;-0.0382188355059056;-3.74977118322739;-0.0812387603626412;-7.80264655721562;-0.0382188355059056;-3.74977118322739;0.00012431444319184;0.000287282941950655;0.00012431444319184;0.000287282941950655;0.000410677148843705;0.00320924417484972;0.000410677148843705;0.00320924417484972
"74";"BR.14";"BR";"South America";"Upper-middle";471.7;-0.057731662312416;-5.60968017415673;-0.023988593790134;-2.37031544588876;-0.057731662312416;-5.60968017415673;-0.023988593790134;-2.37031544588876;-0.111774418022798;-10.5754039478902;0.120583869731457;12.8155355084751;-0.111774418022798;-10.5754039478902;0.120583869731457;12.8155355084751;0.000106954396446853;0.000236127336328259;0.000106954396446853;0.000236127336328259;0.000747393542611838;0.00178348493333508;0.000747393542611838;0.00178348493333508
"75";"BR.15";"BR";"South America";"Upper-middle";7660.4;0.00418073655265998;0.418948802333574;0.00202994437822643;0.203200611014687;0.00418073655265998;0.418948802333574;0.00202994437822643;0.203200611014687;-0.0654618258452028;-6.33651986809325;-0.0426810006121034;-4.17829880418723;-0.0654618258452028;-6.33651986809325;-0.0426810006121034;-4.17829880418723;3.7808523575082e-05;4.30348083145667e-05;3.7808523575082e-05;4.30348083145667e-05;6.9083038758801e-05;7.41846781295448e-05;6.9083038758801e-05;7.41846781295448e-05
"76";"BR.16";"BR";"South America";"Upper-middle";989.9;-0.0139405085759767;-1.38437896449567;-0.0311789390606269;-3.06978884523367;-0.0139405085759767;-1.38437896449567;-0.0311789390606269;-3.06978884523367;-0.121361506099675;-11.4286289198603;-0.0865990272927196;-8.29552681689947;-0.121361506099675;-11.4286289198603;-0.0865990272927196;-8.29552681689947;4.08313856036656e-05;0.000138856590488026;4.08313856036656e-05;0.000138856590488026;0.000341843732819669;0.0004596508182396;0.000341843732819669;0.0004596508182396
"77";"BR.17";"BR";"South America";"Upper-middle";1164.3;-0.023468579337803;-2.31953339638863;-0.0159980101033091;-1.58707216310688;-0.023468579337803;-2.31953339638863;-0.0159980101033091;-1.58707216310688;-0.0947301913035263;-9.03816757030449;-0.0550687252830556;-5.35798972710658;-0.0947301913035263;-9.03816757030449;-0.0550687252830556;-5.35798972710658;0.00010405576702176;8.01518683917376e-05;0.00010405576702176;8.01518683917376e-05;0.000384573139241962;0.00049164096813063;0.000384573139241962;0.00049164096813063
"78";"BR.18";"BR";"South America";"Upper-middle";4674;-0.0196191571850191;-1.94279539776169;-0.00257842345031616;-0.257510217173906;-0.0196191571850191;-1.94279539776169;-0.00257842345031616;-0.257510217173906;-0.0840038800689166;-8.05723113545921;-0.0422658606779716;-4.13851113130989;-0.0840038800689166;-8.05723113545921;-0.0422658606779716;-4.13851113130989;1.75346559967537e-05;3.97571944673878e-05;1.75346559967537e-05;3.97571944673878e-05;0.000111065288679543;0.000101765213219066;0.000111065288679543;0.000101765213219066
"79";"BR.20";"BR";"South America";"Upper-middle";396;-0.0407413397710943;-3.99225683182312;-0.00122902842822361;-0.122827348209997;-0.0407413397710943;-3.99225683182312;-0.00122902842822361;-0.122827348209997;-0.0375315307821648;-3.68359520737516;0.416397782321057;51.6488981415747;-0.0375315307821648;-3.68359520737516;0.416397782321057;51.6488981415747;0.00030351736385224;0.000286141126575881;0.00030351736385224;0.000286141126575881;0.00442663280108383;0.00633221095198602;0.00442663280108383;0.00633221095198602
"80";"BR.21";"BR";"South America";"Upper-middle";8946.6;0.00159267930762242;0.15939482949181;-0.00243895950746377;-0.243598766228525;0.00159267930762242;0.15939482949181;-0.00243895950746377;-0.243598766228525;-0.044050675818949;-4.30945357237181;-0.0482827748794564;-4.71356971107668;-0.044050675818949;-4.30945357237181;-0.0482827748794564;-4.71356971107668;1.77665208093262e-05;4.1784116349056e-05;1.77665208093262e-05;4.1784116349056e-05;5.67864614011073e-05;5.95193873905464e-05;5.67864614011073e-05;5.95193873905464e-05
"81";"BR.22";"BR";"South America";"Upper-middle";1009.2;-0.0386234189066394;-3.78870455169511;-0.007288808727778;-0.726230978244424;-0.0386234189066394;-3.78870455169511;-0.007288808727778;-0.726230978244424;-0.0716895856658664;-6.91802092241309;-0.0135319204760185;-1.34407756249461;-0.0716895856658664;-6.91802092241309;-0.0135319204760185;-1.34407756249461;0.000116714689321969;0.00010311475968255;0.000116714689321969;0.00010311475968255;0.000268683383427981;0.000690000956611783;0.000268683383427981;0.000690000956611783
"82";"BR.23";"BR";"South America";"Upper-middle";7030.6;0.00423684235853747;0.42458304643691;-0.00202533275917643;-0.202328315672629;0.00423684235853747;0.42458304643691;-0.00202533275917643;-0.202328315672629;-0.0904733283265382;-8.65013018849818;-0.0499074390226798;-4.86825246991273;-0.0904733283265382;-8.65013018849818;-0.0499074390226798;-4.86825246991273;3.98632037457437e-05;3.05451462454982e-05;3.98632037457437e-05;3.05451462454982e-05;0.000144885349446472;8.03935883343068e-05;0.000144885349446472;8.03935883343068e-05
"83";"BR.26";"BR";"South America";"Upper-middle";812;-0.0148527499460374;-1.4742991930264;-0.00426314884257742;-0.425407452318838;-0.0148527499460374;-1.4742991930264;-0.00426314884257742;-0.425407452318838;-0.0866088868568459;-8.29643097857615;-0.0262447457691521;-2.5903345602974;-0.0866088868568459;-8.29643097857615;-0.0262447457691521;-2.5903345602974;0.000138551435389497;0.000147316293560453;0.000138551435389497;0.000147316293560453;0.000400712698061099;0.00046401800904537;0.000400712698061099;0.00046401800904537
"84";"BR.27";"BR";"South America";"Upper-middle";25555;0.0169213210373231;1.70652975345635;0.012426462944687;1.2503992240827;0.0169213210373231;1.70652975345635;0.012426462944687;1.2503992240827;-0.0348783017790432;-3.42770641303098;-0.0276687173174022;-2.72894444072354;-0.0348783017790432;-3.42770641303098;-0.0276687173174022;-2.72894444072354;2.96800746605821e-05;3.80357028229404e-05;2.96800746605821e-05;3.80357028229404e-05;9.11870078423937e-05;4.43236156713053e-05;9.11870078423937e-05;4.43236156713053e-05
"85";"BR.28";"BR";"South America";"Upper-middle";453.4;-0.0673650641443277;-6.51461425891737;0.0071581529076673;0.718383372335807;-0.0673650641443277;-6.51461425891737;0.0071581529076673;0.718383372335807;-0.0972256972765095;-9.26488036722144;-0.00891786985903172;-0.887822359854884;-0.0972256972765095;-9.26488036722144;-0.00891786985903172;-0.887822359854884;0.000156652119684939;0.000288695337553902;0.000156652119684939;0.000288695337553902;0.000604507875360758;0.00326293788917918;0.000604507875360758;0.00326293788917918
"86";"BR.29";"BR";"South America";"Upper-middle";937.6;-0.0320906331596969;-3.15811927548082;-0.0152201829799016;-1.51049414017066;-0.0320906331596969;-3.15811927548082;-0.0152201829799016;-1.51049414017066;-0.0898008157639505;-8.58867559128106;-0.0959441536273365;-9.1485248094608;-0.0898008157639505;-8.58867559128106;-0.0959441536273365;-9.1485248094608;9.33452702222124e-05;0.000125740623998679;9.33452702222124e-05;0.000125740623998679;0.000250876792462267;0.000874280447551358;0.000250876792462267;0.000874280447551358
"87";"BR.30";"BR";"South America";"Upper-middle";1868.4;-0.0119769592209007;-1.19055209337245;-0.00277393349302074;-0.277008969447745;-0.0119769592209007;-1.19055209337245;-0.00277393349302074;-0.277008969447745;-0.0902375562519401;-8.6285899009791;-0.0901428968301335;-8.61994032675409;-0.0902375562519401;-8.6285899009791;-0.0901428968301335;-8.61994032675409;6.53349740520354e-05;6.17241437411041e-05;6.53349740520354e-05;6.17241437411041e-05;0.00013598814610337;0.000204138204754089;0.00013598814610337;0.000204138204754089
"88";"BR.31";"BR";"South America";"Upper-middle";119.8;-0.0998926762776832;-9.50654662329276;NA;NA;-0.0998926762776832;-9.50654662329276;NA;NA;-0.194177170237652;-17.648801047181;NA;NA;-0.194177170237652;-17.648801047181;NA;NA;0.000653096426010731;NA;0.000653096426010731;NA;0.00745424856880723;NA;0.00745424856880723;NA
"89";"BW.01";"BW";"Africa";"Upper-middle";25.9;-0.642141660897613;-47.3835649116865;NA;NA;-0.642141660897613;-47.3835649116865;NA;NA;-0.263687488463314;-23.1786422246898;NA;NA;-0.263687488463314;-23.1786422246898;NA;NA;0.0739525318731305;NA;0.0739525318731305;NA;0.009243300683631;NA;0.009243300683631;NA
"90";"BY.02";"BY";"Europe";"Upper-middle";69.6;-0.101133884011339;-9.61879811934542;-0.0291818856278405;-2.87602061595184;-0.101133884011339;-9.61879811934542;-0.0291818856278405;-2.87602061595184;0.00269963729464711;0.270328459680091;-0.0227887337736975;-2.25310318588505;0.00269963729464711;0.270328459680091;-0.0227887337736975;-2.25310318588505;0.000758461262566614;0.00217512973934138;0.000758461262566614;0.00217512973934138;0.000527070707969729;0.000471812894679661;0.000527070707969729;0.000471812894679661
"91";"BY.03";"BY";"Europe";"Upper-middle";48.8;-0.0955147323449085;-9.109502874649;-0.0871674480660076;-8.34763873230943;-0.0955147323449085;-9.109502874649;-0.0871674480660076;-8.34763873230943;0.0098021383372953;0.985033664873658;-0.0214258779042909;-2.11979743621722;0.0098021383372953;0.985033664873658;-0.0214258779042909;-2.11979743621722;0.00216953950442117;0.00275301398841583;0.00216953950442117;0.00275301398841583;0.00214342597540169;0.00554537156376722;0.00214342597540169;0.00554537156376722
"92";"BY.04";"BY";"Europe";"Upper-middle";1813.6;-0.00955792725288606;-0.951239544490479;-0.0616129186560745;-5.97532316566227;-0.00955792725288606;-0.951239544490479;-0.0616129186560745;-5.97532316566227;0.0117046790107506;1.17734468058763;-0.0139441977994157;-1.38474277888515;0.0117046790107506;1.17734468058763;-0.0139441977994157;-1.38474277888515;0.00035788041942177;0.000665047973400718;0.00035788041942177;0.000665047973400718;6.42967532871651e-05;4.3947039109677e-05;6.42967532871651e-05;4.3947039109677e-05
